date,ret
1995-01-31,0.0149390366178444
1995-02-28,0.0153490742090272
1995-03-31,0.0220811747447163
1995-04-28,-0.0272123658731703
1995-05-31,0.1043645287235739
1995-06-30,0.0366718751253889
1995-07-31,-0.0066032958098002
1995-08-31,0.0091015276435457
1995-09-29,0.0463808874566456
1995-10-31,-0.0455932508567909
1995-11-30,-0.0667464498197643
1995-12-29,0.0492254720320992
1996-01-31,0.0118053039692465
1996-02-29,-0.0226934429006109
1996-03-29,0.0136491344809956
1996-04-30,0.0118176093269449
1996-05-31,0.0341602302699391
1996-06-28,-0.0333731249489063
1996-07-31,0.0034869426031004
1996-08-30,0.0347077461239817
1996-09-30,0.0491828005778863
1996-10-31,-0.0503673675677352
1996-11-29,0.0118769378055158
1996-12-31,0.0851172312170691
1997-01-31,-0.1095365081993729
1997-02-28,-0.0191548695828428
1997-03-31,0.0184051701487797
1997-04-30,-0.1069298538915355
1997-05-30,0.0282766877431036
1997-06-30,0.1056192488167063
1997-07-31,-0.0361063151976164
1997-08-29,0.0294025253236458
1997-09-30,-0.0196911717006353
1997-10-31,-0.0169687217115513
1997-11-28,0.0209674085436379
1997-12-31,0.0632222003282163
1998-01-30,0.0055482669248441
1998-02-27,0.0131495061003038
1998-03-31,0.0357475663278945
1998-04-30,-0.0540820159598757
1998-05-29,-0.0611950877322267
1998-06-30,-0.0490148383490803
1998-07-31,-0.0207031864921678
1998-08-31,-0.029333595778372
1998-09-30,0.0099171290334854
1998-10-30,-0.0039063444620963
1998-11-30,-0.0369216638255001
1998-12-31,0.0041031903838579
1999-01-29,-0.0359374414534834
1999-02-26,0.0952232391634823
1999-03-31,0.0187816557387917
1999-04-30,-0.0242799400546832
1999-05-28,0.0340170897219676
1999-06-30,0.0108835190082153
1999-07-30,0.0207306927129539
1999-08-31,-0.0143618979288862
1999-09-30,0.0867710448684031
1999-10-29,0.0112219355135474
1999-11-30,0.280482061194969
1999-12-31,-0.0509060455293214
2000-01-31,0.3407795521744496
2000-02-29,-0.1699563281401507
2000-03-31,0.0635243495302175
2000-04-28,-0.0404201886417967
2000-05-31,0.1593771704708904
2000-06-30,-0.0092344753177433
2000-07-31,0.0976826797112387
2000-08-31,-0.1174882137031367
2000-09-29,-0.0602223759998597
2000-10-31,-0.252559831478039
2000-11-30,-0.1397673725483356
2000-12-29,0.1645886949534699
2001-01-31,-0.2020981651569396
2001-02-28,-0.1411367378584161
2001-03-30,0.0929110201779008
2001-04-30,-0.037999595930515
2001-05-31,-0.0221550955859093
2001-06-29,-0.0290145007006955
2001-07-31,-0.0630336776675599
2001-08-31,-0.1163436469500037
2001-09-28,0.1546840514177307
2001-10-31,0.1800516005884273
2001-11-30,0.0359708402383557
2001-12-31,-0.0274816835467737
2002-01-31,-0.0486993752013707
2002-02-28,-0.0124761667511827
2002-03-28,-0.1100963096849493
2002-04-30,0.0009136217193005
2002-05-31,-0.0070573176640551
2002-06-28,-0.0150626305747548
2002-07-31,-0.0113364907895032
2002-08-30,-0.078843299315208
2002-09-30,0.0427587720803696
2002-10-31,0.1628906922061263
2002-11-29,0.0241833592995115
2002-12-31,0.0013166234259622
2003-01-31,0.051601761023945
2003-02-28,0.0236661762736752
2003-03-31,0.0652172199611764
2003-04-30,0.0315772353541332
2003-05-30,0.0202402044222423
2003-06-30,-0.0066638619698582
2003-07-31,0.0167361420412854
2003-08-29,-0.0028549562987524
2003-09-30,-0.0052209512792781
2003-10-31,0.0141102053939167
2003-11-28,-0.0813965716632665
2003-12-31,0.0290772732986703
2004-01-30,-0.0046675527071036
2004-02-27,0.0247156338874414
2004-03-31,-0.0402895438941466
2004-04-30,0.0467574566470411
2004-05-28,0.0536581490625364
2004-06-30,-0.0421566006630556
2004-07-30,-0.0201944945742634
2004-08-31,0.0780721640597444
2004-09-30,0.0291904500039858
2004-10-29,0.045985580566266
2004-11-30,-0.03763424646405
2004-12-31,0.0062020067858288
2005-01-31,0.0173548879379732
2005-02-28,0.0023520728885318
2005-03-31,-0.0590603603223958
2005-04-29,0.0447273763019933
2005-05-31,0.0383934894049646
2005-06-30,-0.0185565331654032
2005-07-29,0.0464434336608252
2005-08-31,0.0340889564392999
2005-09-30,0.0024492275477898
2005-10-31,-0.0197371921793197
2005-11-30,0.0036573488021788
2005-12-30,0.0488962302528261
2006-01-31,-0.0520129058147453
2006-02-28,0.0344344461862884
2006-03-31,0.0361951945380094
2006-04-28,-0.0409098317541454
2006-05-31,0.0106483120010025
2006-06-30,-0.0450487967132191
2006-07-31,-0.0447242015086002
2006-08-31,-0.0121729843438772
2006-09-29,0.0351369810989291
2006-10-31,-0.0120706321996012
2006-11-30,-0.0089474114749121
2006-12-29,0.0128890926224176
2007-01-31,-0.0069690239094205
2007-02-28,0.0338190043178739
2007-03-30,0.0038950300125042
2007-04-30,-0.0108212714394738
